width,element_id,n1,n2,family,mean_tension_per_rope_kn,sigma_per_rope_kn,peak_mean_plus_3p5sigma_kn,capacity_ratio_to_break
R,681,681,682,carrying_rope,632.3375000000004,8.55501897851686e-13,632.3375000000034,3.763812837290193
R,682,682,683,carrying_rope,632.2187499999997,5.719683306311256e-13,632.2187500000017,3.764519796352123
R,683,683,684,carrying_rope,632.0562499999997,5.230039992733795e-13,632.0562500000016,3.7654876444936574
R,684,684,685,carrying_rope,631.9374999999981,8.665354366718253e-13,631.9375000000011,3.7661952329146406
R,685,685,686,carrying_rope,631.3125000000014,1.2263460094466367e-12,631.3125000000057,3.769923769923736
R,686,686,687,carrying_rope,631.1999999999989,4.880780237282651e-13,631.2000000000006,3.7705956907477782
R,687,687,688,carrying_rope,631.0562500000007,5.402868305893616e-13,631.0562500000026,3.7714546048787096
R,688,688,689,carrying_rope,630.9500000000006,8.142853912320619e-13,630.9500000000035,3.77208970599887
R,689,689,690,carrying_rope,630.8750000000017,9.637778095231701e-13,630.8750000000051,3.7725381414701498
R,690,690,691,carrying_rope,630.7749999999991,5.988000347987678e-13,630.7750000000011,3.7731362213150423
R,691,691,692,carrying_rope,630.6312500000004,4.584858341987593e-13,630.631250000002,3.7739962933964857
R,692,692,693,carrying_rope,630.5312499999993,7.399982822006338e-13,630.5312500000019,3.774594835704008
R,693,693,694,carrying_rope,630.4625000000012,6.928469505657929e-13,630.4625000000036,3.7750064436821957
R,694,694,695,carrying_rope,630.3624999999984,4.863369025379014e-13,630.3625000000001,3.775605306470483
R,695,695,696,carrying_rope,630.2312500000003,4.753857998450184e-13,630.231250000002,3.7763916022888306
R,696,696,697,carrying_rope,630.1312500000008,9.759883159110206e-13,630.1312500000042,3.7769909046726124
R,697,697,698,carrying_rope,630.06875,7.435036253655593e-13,630.0687500000026,3.7773655652656792
R,698,698,699,carrying_rope,629.9500000000004,5.983912298576045e-13,629.9500000000024,3.7780776252083355
R,699,699,700,carrying_rope,629.8249999999995,3.7927825468034484e-13,629.8250000000008,3.7788274520700145
R,700,700,701,carrying_rope,629.7312500000008,5.078935892491652e-13,629.7312500000027,3.779390017567002
R,701,701,702,carrying_rope,629.6687499999991,7.385750497909792e-13,629.6687500000018,3.779765154297388
R,702,702,703,carrying_rope,629.5812500000004,4.948926211551671e-13,629.5812500000021,3.7802904708486667
R,703,703,704,carrying_rope,629.4624999999994,4.035150400917454e-13,629.4625000000008,3.781003634052858
R,704,704,705,carrying_rope,629.374999999999,5.66428322507618e-13,629.3750000000009,3.781529294935446
R,705,705,706,carrying_rope,629.3124999999992,7.458614135227155e-13,629.3125000000018,3.7819048564902067
R,706,706,707,carrying_rope,629.2312500000005,3.655215836153128e-13,629.2312500000018,3.7823931980491965
R,707,707,708,carrying_rope,629.1187500000005,4.998417770850731e-13,629.1187500000023,3.7830695715236455
R,708,708,709,carrying_rope,629.0374999999988,6.900719923898419e-13,629.0375000000012,3.7835582139379538
R,709,709,710,carrying_rope,628.9812500000007,5.459164642961723e-13,628.9812500000027,3.783896578793072
R,710,710,711,carrying_rope,628.9249999999989,5.340091134677909e-13,628.9250000000008,3.7842350041737842
R,711,711,712,carrying_rope,628.8562500000002,4.9454299157381e-13,628.8562500000019,3.784648717413547
R,712,712,713,carrying_rope,628.7749999999994,4.115278781115749e-13,628.7750000000009,3.7851377678819875
R,713,713,714,carrying_rope,628.7000000000013,4.745209184977742e-13,628.700000000003,3.7855893112772208
R,714,714,715,carrying_rope,628.6499999999993,3.725524584132178e-13,628.6500000000005,3.785890400063625
R,715,715,716,carrying_rope,628.575,3.524815991642967e-13,628.5750000000013,3.7863421230561114
R,716,716,717,carrying_rope,628.4749999999999,3.553676345192776e-13,628.4750000000012,3.7869445880902113
R,717,717,718,carrying_rope,628.3999999999996,4.1825736651617803e-13,628.4000000000011,3.7873965626989112
R,718,718,719,carrying_rope,628.3500000000003,3.504181377211992e-13,628.3500000000015,3.7876979390467005
R,719,719,720,carrying_rope,628.28125,3.3988949131689063e-13,628.2812500000011,3.7881124098482895
R,720,720,721,carrying_rope,628.1999999999998,4.1332635709273027e-13,628.2000000000013,3.788602355937592
R,721,721,722,carrying_rope,627.85625,3.600842635972013e-13,627.8562500000013,3.7906766079018803
R,722,722,723,carrying_rope,627.8250000000002,3.7413393735980404e-13,627.8250000000015,3.790865288894189
R,723,723,724,carrying_rope,692.7999999999995,4.625871182190011e-13,692.8000000000011,3.4353348729792095
R,724,724,725,carrying_rope,692.6437499999997,4.0472894926015735e-13,692.6437500000011,3.436109832796436
R,725,725,726,carrying_rope,692.4687499999999,4.2969824740299016e-13,692.4687500000014,3.4369782029874925
R,726,726,727,carrying_rope,779.0562500000007,6.207896971629837e-13,779.0562500000028,3.0549783792890324
R,727,727,728,carrying_rope,777.2249999999999,4.252541636115689e-13,777.2250000000014,3.0621763324648534
R,728,729,160,carrying_rope,92.38440296389041,5.078574015449234,110.15941201796272,21.605053589174155
R,729,444,730,carrying_rope,97.84456647578341,5.426008241860407,116.83559532229484,20.370504326482795
