apdl_elem_id,n1,n2,orientation_node,system,assembly_name,member,section_key,material_id,section_id,length_mm,area_mm2,volume_mm3,source_member_id
2003126,2006662,2006663,2006682,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_06
2003127,2006663,2006664,2006683,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_07
2003128,2006664,2006665,2006684,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_08
2003129,2006665,2006666,2006685,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_09
2003130,2006666,2006667,2006686,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW2_GATE_34:bottom_beam:segment_10
2003131,2006667,2006668,2006687,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_11
2003132,2006668,2006669,2006688,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_12
2003133,2006669,2006670,2006689,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_13
2003134,2006670,2006671,2006690,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_14
2003135,2006671,2006672,2006691,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_15
2003136,2006672,2006673,2006692,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_16
2003137,2006673,2006674,2006693,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_34:bottom_beam:segment_17
2003138,2006674,2006675,2006694,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_34:bottom_beam:segment_18
2003139,2006675,2006676,2006695,gate,CW2_GATE_34,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_34:bottom_beam:segment_19
2003140,2006696,2006697,2006706,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_34:top_beam:segment_01
2003141,2006697,2006698,2006707,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_34:top_beam:segment_02
2003142,2006698,2006699,2006708,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_34:top_beam:segment_03
2003143,2006699,2006700,2006709,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_34:top_beam:segment_04
2003144,2006700,2006701,2006710,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW2_GATE_34:top_beam:segment_05
2003145,2006701,2006702,2006711,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_34:top_beam:segment_06
2003146,2006702,2006703,2006712,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_34:top_beam:segment_07
2003147,2006703,2006704,2006713,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_34:top_beam:segment_08
2003148,2006704,2006705,2006714,gate,CW2_GATE_34,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_34:top_beam:segment_09
2003149,2006715,2006716,2006717,gate,CW2_GATE_34,left_post,gate_top_post,62,62,7766.956700166993,2496.000000000000,19386323.923616815358,CW2_GATE_34:left_post
2003150,2006718,2006719,2006720,gate,CW2_GATE_34,right_post,gate_top_post,62,62,7766.956700166993,2496.000000000000,19386323.923616815358,CW2_GATE_34:right_post
2003151,2006721,2006722,2006741,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_35:bottom_beam:segment_01
2003152,2006722,2006723,2006742,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_35:bottom_beam:segment_02
2003153,2006723,2006724,2006743,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_03
2003154,2006724,2006725,2006744,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_04
2003155,2006725,2006726,2006745,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_05
2003156,2006726,2006727,2006746,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_06
2003157,2006727,2006728,2006747,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_07
2003158,2006728,2006729,2006748,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_08
2003159,2006729,2006730,2006749,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_09
2003160,2006730,2006731,2006750,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW2_GATE_35:bottom_beam:segment_10
2003161,2006731,2006732,2006751,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_11
2003162,2006732,2006733,2006752,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_12
2003163,2006733,2006734,2006753,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_13
2003164,2006734,2006735,2006754,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_14
2003165,2006735,2006736,2006755,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_15
2003166,2006736,2006737,2006756,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_16
2003167,2006737,2006738,2006757,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_35:bottom_beam:segment_17
2003168,2006738,2006739,2006758,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_35:bottom_beam:segment_18
2003169,2006739,2006740,2006759,gate,CW2_GATE_35,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_35:bottom_beam:segment_19
2003170,2006760,2006761,2006770,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_35:top_beam:segment_01
2003171,2006761,2006762,2006771,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_35:top_beam:segment_02
2003172,2006762,2006763,2006772,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_35:top_beam:segment_03
2003173,2006763,2006764,2006773,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_35:top_beam:segment_04
2003174,2006764,2006765,2006774,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW2_GATE_35:top_beam:segment_05
2003175,2006765,2006766,2006775,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_35:top_beam:segment_06
2003176,2006766,2006767,2006776,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_35:top_beam:segment_07
2003177,2006767,2006768,2006777,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_35:top_beam:segment_08
2003178,2006768,2006769,2006778,gate,CW2_GATE_35,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_35:top_beam:segment_09
2003179,2006779,2006780,2006781,gate,CW2_GATE_35,left_post,gate_top_post,62,62,7887.087174783010,2496.000000000000,19686169.588258393109,CW2_GATE_35:left_post
2003180,2006782,2006783,2006784,gate,CW2_GATE_35,right_post,gate_top_post,62,62,7887.087174783010,2496.000000000000,19686169.588258393109,CW2_GATE_35:right_post
2003181,2006785,2006786,2006805,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_36:bottom_beam:segment_01
2003182,2006786,2006787,2006806,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_36:bottom_beam:segment_02
2003183,2006787,2006788,2006807,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_03
2003184,2006788,2006789,2006808,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_04
2003185,2006789,2006790,2006809,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_05
2003186,2006790,2006791,2006810,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_06
2003187,2006791,2006792,2006811,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_07
2003188,2006792,2006793,2006812,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_08
2003189,2006793,2006794,2006813,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_09
2003190,2006794,2006795,2006814,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW2_GATE_36:bottom_beam:segment_10
2003191,2006795,2006796,2006815,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_11
2003192,2006796,2006797,2006816,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_12
2003193,2006797,2006798,2006817,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_13
2003194,2006798,2006799,2006818,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_14
2003195,2006799,2006800,2006819,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_15
2003196,2006800,2006801,2006820,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_16
2003197,2006801,2006802,2006821,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_36:bottom_beam:segment_17
2003198,2006802,2006803,2006822,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_36:bottom_beam:segment_18
2003199,2006803,2006804,2006823,gate,CW2_GATE_36,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_36:bottom_beam:segment_19
2003200,2006824,2006825,2006834,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_36:top_beam:segment_01
2003201,2006825,2006826,2006835,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_36:top_beam:segment_02
2003202,2006826,2006827,2006836,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_36:top_beam:segment_03
2003203,2006827,2006828,2006837,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_36:top_beam:segment_04
2003204,2006828,2006829,2006838,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW2_GATE_36:top_beam:segment_05
2003205,2006829,2006830,2006839,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_36:top_beam:segment_06
2003206,2006830,2006831,2006840,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_36:top_beam:segment_07
2003207,2006831,2006832,2006841,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_36:top_beam:segment_08
2003208,2006832,2006833,2006842,gate,CW2_GATE_36,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_36:top_beam:segment_09
2003209,2006843,2006844,2006845,gate,CW2_GATE_36,left_post,gate_top_post,62,62,7851.127612789001,2496.000000000000,19596414.521521348506,CW2_GATE_36:left_post
2003210,2006846,2006847,2006848,gate,CW2_GATE_36,right_post,gate_top_post,62,62,7851.127612789001,2496.000000000000,19596414.521521348506,CW2_GATE_36:right_post
2003211,2006849,2006850,2006869,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_37:bottom_beam:segment_01
2003212,2006850,2006851,2006870,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_37:bottom_beam:segment_02
2003213,2006851,2006852,2006871,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_03
2003214,2006852,2006853,2006872,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_04
2003215,2006853,2006854,2006873,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_05
2003216,2006854,2006855,2006874,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_06
2003217,2006855,2006856,2006875,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_07
2003218,2006856,2006857,2006876,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_08
2003219,2006857,2006858,2006877,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_09
2003220,2006858,2006859,2006878,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW2_GATE_37:bottom_beam:segment_10
2003221,2006859,2006860,2006879,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_11
2003222,2006860,2006861,2006880,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_12
2003223,2006861,2006862,2006881,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_13
2003224,2006862,2006863,2006882,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_14
2003225,2006863,2006864,2006883,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_15
2003226,2006864,2006865,2006884,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_16
2003227,2006865,2006866,2006885,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW2_GATE_37:bottom_beam:segment_17
2003228,2006866,2006867,2006886,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW2_GATE_37:bottom_beam:segment_18
2003229,2006867,2006868,2006887,gate,CW2_GATE_37,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW2_GATE_37:bottom_beam:segment_19
2003230,2006888,2006889,2006898,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_37:top_beam:segment_01
2003231,2006889,2006890,2006899,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_37:top_beam:segment_02
2003232,2006890,2006891,2006900,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_37:top_beam:segment_03
2003233,2006891,2006892,2006901,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_37:top_beam:segment_04
2003234,2006892,2006893,2006902,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW2_GATE_37:top_beam:segment_05
2003235,2006893,2006894,2006903,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_37:top_beam:segment_06
2003236,2006894,2006895,2006904,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW2_GATE_37:top_beam:segment_07
2003237,2006895,2006896,2006905,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW2_GATE_37:top_beam:segment_08
2003238,2006896,2006897,2006906,gate,CW2_GATE_37,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW2_GATE_37:top_beam:segment_09
2003239,2006907,2006908,2006909,gate,CW2_GATE_37,left_post,gate_top_post,62,62,7915.501242792991,2496.000000000000,19757091.102011304349,CW2_GATE_37:left_post
