subsystem,catwalk,mct_node,rope_index,ansys_node,mct_total_fz_kn_per_catwalk,applied_fz_n_per_physical_rope
bottom,1,660,4,2844,-1.32,-82.5
bottom,1,660,5,3572,-1.32,-82.5
bottom,1,660,6,4300,-1.32,-82.5
bottom,1,660,7,5028,-1.32,-82.5
bottom,1,660,8,5756,-1.32,-82.5
bottom,1,660,9,6484,-1.32,-82.5
bottom,1,660,10,7212,-1.32,-82.5
bottom,1,660,11,7940,-1.32,-82.5
bottom,1,660,12,8668,-1.32,-82.5
bottom,1,660,13,9396,-1.32,-82.5
bottom,1,660,14,10124,-1.32,-82.5
bottom,1,660,15,10852,-1.32,-82.5
bottom,1,660,16,11580,-1.32,-82.5
bottom,2,660,1,14678,-1.32,-82.5
bottom,2,660,2,15406,-1.32,-82.5
bottom,2,660,3,16134,-1.32,-82.5
bottom,2,660,4,16862,-1.32,-82.5
bottom,2,660,5,17590,-1.32,-82.5
bottom,2,660,6,18318,-1.32,-82.5
bottom,2,660,7,19046,-1.32,-82.5
bottom,2,660,8,19774,-1.32,-82.5
bottom,2,660,9,20502,-1.32,-82.5
bottom,2,660,10,21230,-1.32,-82.5
bottom,2,660,11,21958,-1.32,-82.5
bottom,2,660,12,22686,-1.32,-82.5
bottom,2,660,13,23414,-1.32,-82.5
bottom,2,660,14,24142,-1.32,-82.5
bottom,2,660,15,24870,-1.32,-82.5
bottom,2,660,16,25598,-1.32,-82.5
bottom,1,661,1,661,-1.21,-75.625
bottom,1,661,2,1389,-1.21,-75.625
bottom,1,661,3,2117,-1.21,-75.625
bottom,1,661,4,2845,-1.21,-75.625
bottom,1,661,5,3573,-1.21,-75.625
bottom,1,661,6,4301,-1.21,-75.625
bottom,1,661,7,5029,-1.21,-75.625
bottom,1,661,8,5757,-1.21,-75.625
bottom,1,661,9,6485,-1.21,-75.625
bottom,1,661,10,7213,-1.21,-75.625
bottom,1,661,11,7941,-1.21,-75.625
bottom,1,661,12,8669,-1.21,-75.625
bottom,1,661,13,9397,-1.21,-75.625
bottom,1,661,14,10125,-1.21,-75.625
bottom,1,661,15,10853,-1.21,-75.625
bottom,1,661,16,11581,-1.21,-75.625
bottom,2,661,1,14679,-1.21,-75.625
bottom,2,661,2,15407,-1.21,-75.625
bottom,2,661,3,16135,-1.21,-75.625
bottom,2,661,4,16863,-1.21,-75.625
bottom,2,661,5,17591,-1.21,-75.625
bottom,2,661,6,18319,-1.21,-75.625
bottom,2,661,7,19047,-1.21,-75.625
bottom,2,661,8,19775,-1.21,-75.625
bottom,2,661,9,20503,-1.21,-75.625
bottom,2,661,10,21231,-1.21,-75.625
bottom,2,661,11,21959,-1.21,-75.625
bottom,2,661,12,22687,-1.21,-75.625
bottom,2,661,13,23415,-1.21,-75.625
bottom,2,661,14,24143,-1.21,-75.625
bottom,2,661,15,24871,-1.21,-75.625
bottom,2,661,16,25599,-1.21,-75.625
bottom,1,662,1,662,-1.32,-82.5
bottom,1,662,2,1390,-1.32,-82.5
bottom,1,662,3,2118,-1.32,-82.5
bottom,1,662,4,2846,-1.32,-82.5
bottom,1,662,5,3574,-1.32,-82.5
bottom,1,662,6,4302,-1.32,-82.5
bottom,1,662,7,5030,-1.32,-82.5
bottom,1,662,8,5758,-1.32,-82.5
bottom,1,662,9,6486,-1.32,-82.5
bottom,1,662,10,7214,-1.32,-82.5
bottom,1,662,11,7942,-1.32,-82.5
bottom,1,662,12,8670,-1.32,-82.5
bottom,1,662,13,9398,-1.32,-82.5
bottom,1,662,14,10126,-1.32,-82.5
bottom,1,662,15,10854,-1.32,-82.5
bottom,1,662,16,11582,-1.32,-82.5
bottom,2,662,1,14680,-1.32,-82.5
bottom,2,662,2,15408,-1.32,-82.5
bottom,2,662,3,16136,-1.32,-82.5
bottom,2,662,4,16864,-1.32,-82.5
bottom,2,662,5,17592,-1.32,-82.5
bottom,2,662,6,18320,-1.32,-82.5
bottom,2,662,7,19048,-1.32,-82.5
bottom,2,662,8,19776,-1.32,-82.5
bottom,2,662,9,20504,-1.32,-82.5
bottom,2,662,10,21232,-1.32,-82.5
bottom,2,662,11,21960,-1.32,-82.5
bottom,2,662,12,22688,-1.32,-82.5
bottom,2,662,13,23416,-1.32,-82.5
bottom,2,662,14,24144,-1.32,-82.5
bottom,2,662,15,24872,-1.32,-82.5
bottom,2,662,16,25600,-1.32,-82.5
bottom,1,663,1,663,-2.53,-158.125
bottom,1,663,2,1391,-2.53,-158.125
bottom,1,663,3,2119,-2.53,-158.125
bottom,1,663,4,2847,-2.53,-158.125
bottom,1,663,5,3575,-2.53,-158.125
bottom,1,663,6,4303,-2.53,-158.125
bottom,1,663,7,5031,-2.53,-158.125
bottom,1,663,8,5759,-2.53,-158.125
bottom,1,663,9,6487,-2.53,-158.125
bottom,1,663,10,7215,-2.53,-158.125
bottom,1,663,11,7943,-2.53,-158.125
bottom,1,663,12,8671,-2.53,-158.125
bottom,1,663,13,9399,-2.53,-158.125
bottom,1,663,14,10127,-2.53,-158.125
bottom,1,663,15,10855,-2.53,-158.125
bottom,1,663,16,11583,-2.53,-158.125
bottom,2,663,1,14681,-2.53,-158.125
bottom,2,663,2,15409,-2.53,-158.125
bottom,2,663,3,16137,-2.53,-158.125
bottom,2,663,4,16865,-2.53,-158.125
bottom,2,663,5,17593,-2.53,-158.125
bottom,2,663,6,18321,-2.53,-158.125
bottom,2,663,7,19049,-2.53,-158.125
bottom,2,663,8,19777,-2.53,-158.125
bottom,2,663,9,20505,-2.53,-158.125
bottom,2,663,10,21233,-2.53,-158.125
bottom,2,663,11,21961,-2.53,-158.125
bottom,2,663,12,22689,-2.53,-158.125
bottom,2,663,13,23417,-2.53,-158.125
bottom,2,663,14,24145,-2.53,-158.125
bottom,2,663,15,24873,-2.53,-158.125
bottom,2,663,16,25601,-2.53,-158.125
bottom,1,664,1,664,-1.32,-82.5
bottom,1,664,2,1392,-1.32,-82.5
bottom,1,664,3,2120,-1.32,-82.5
bottom,1,664,4,2848,-1.32,-82.5
bottom,1,664,5,3576,-1.32,-82.5
bottom,1,664,6,4304,-1.32,-82.5
bottom,1,664,7,5032,-1.32,-82.5
bottom,1,664,8,5760,-1.32,-82.5
bottom,1,664,9,6488,-1.32,-82.5
bottom,1,664,10,7216,-1.32,-82.5
bottom,1,664,11,7944,-1.32,-82.5
bottom,1,664,12,8672,-1.32,-82.5
bottom,1,664,13,9400,-1.32,-82.5
bottom,1,664,14,10128,-1.32,-82.5
bottom,1,664,15,10856,-1.32,-82.5
bottom,1,664,16,11584,-1.32,-82.5
bottom,2,664,1,14682,-1.32,-82.5
bottom,2,664,2,15410,-1.32,-82.5
bottom,2,664,3,16138,-1.32,-82.5
bottom,2,664,4,16866,-1.32,-82.5
bottom,2,664,5,17594,-1.32,-82.5
bottom,2,664,6,18322,-1.32,-82.5
bottom,2,664,7,19050,-1.32,-82.5
bottom,2,664,8,19778,-1.32,-82.5
bottom,2,664,9,20506,-1.32,-82.5
bottom,2,664,10,21234,-1.32,-82.5
bottom,2,664,11,21962,-1.32,-82.5
bottom,2,664,12,22690,-1.32,-82.5
bottom,2,664,13,23418,-1.32,-82.5
bottom,2,664,14,24146,-1.32,-82.5
bottom,2,664,15,24874,-1.32,-82.5
bottom,2,664,16,25602,-1.32,-82.5
bottom,1,665,1,665,-1.21,-75.625
bottom,1,665,2,1393,-1.21,-75.625
bottom,1,665,3,2121,-1.21,-75.625
bottom,1,665,4,2849,-1.21,-75.625
bottom,1,665,5,3577,-1.21,-75.625
bottom,1,665,6,4305,-1.21,-75.625
bottom,1,665,7,5033,-1.21,-75.625
bottom,1,665,8,5761,-1.21,-75.625
bottom,1,665,9,6489,-1.21,-75.625
bottom,1,665,10,7217,-1.21,-75.625
bottom,1,665,11,7945,-1.21,-75.625
bottom,1,665,12,8673,-1.21,-75.625
bottom,1,665,13,9401,-1.21,-75.625
bottom,1,665,14,10129,-1.21,-75.625
bottom,1,665,15,10857,-1.21,-75.625
bottom,1,665,16,11585,-1.21,-75.625
bottom,2,665,1,14683,-1.21,-75.625
bottom,2,665,2,15411,-1.21,-75.625
bottom,2,665,3,16139,-1.21,-75.625
bottom,2,665,4,16867,-1.21,-75.625
bottom,2,665,5,17595,-1.21,-75.625
bottom,2,665,6,18323,-1.21,-75.625
bottom,2,665,7,19051,-1.21,-75.625
bottom,2,665,8,19779,-1.21,-75.625
bottom,2,665,9,20507,-1.21,-75.625
bottom,2,665,10,21235,-1.21,-75.625
bottom,2,665,11,21963,-1.21,-75.625
bottom,2,665,12,22691,-1.21,-75.625
bottom,2,665,13,23419,-1.21,-75.625
bottom,2,665,14,24147,-1.21,-75.625
bottom,2,665,15,24875,-1.21,-75.625
bottom,2,665,16,25603,-1.21,-75.625
bottom,1,666,1,666,-1.32,-82.5
bottom,1,666,2,1394,-1.32,-82.5
bottom,1,666,3,2122,-1.32,-82.5
bottom,1,666,4,2850,-1.32,-82.5
bottom,1,666,5,3578,-1.32,-82.5
bottom,1,666,6,4306,-1.32,-82.5
bottom,1,666,7,5034,-1.32,-82.5
bottom,1,666,8,5762,-1.32,-82.5
bottom,1,666,9,6490,-1.32,-82.5
bottom,1,666,10,7218,-1.32,-82.5
bottom,1,666,11,7946,-1.32,-82.5
bottom,1,666,12,8674,-1.32,-82.5
bottom,1,666,13,9402,-1.32,-82.5
bottom,1,666,14,10130,-1.32,-82.5
bottom,1,666,15,10858,-1.32,-82.5
bottom,1,666,16,11586,-1.32,-82.5
bottom,2,666,1,14684,-1.32,-82.5
bottom,2,666,2,15412,-1.32,-82.5
bottom,2,666,3,16140,-1.32,-82.5
bottom,2,666,4,16868,-1.32,-82.5
bottom,2,666,5,17596,-1.32,-82.5
bottom,2,666,6,18324,-1.32,-82.5
bottom,2,666,7,19052,-1.32,-82.5
bottom,2,666,8,19780,-1.32,-82.5
bottom,2,666,9,20508,-1.32,-82.5
bottom,2,666,10,21236,-1.32,-82.5
bottom,2,666,11,21964,-1.32,-82.5
bottom,2,666,12,22692,-1.32,-82.5
bottom,2,666,13,23420,-1.32,-82.5
bottom,2,666,14,24148,-1.32,-82.5
bottom,2,666,15,24876,-1.32,-82.5
bottom,2,666,16,25604,-1.32,-82.5
bottom,1,667,1,667,-2.53,-158.125
bottom,1,667,2,1395,-2.53,-158.125
bottom,1,667,3,2123,-2.53,-158.125
bottom,1,667,4,2851,-2.53,-158.125
bottom,1,667,5,3579,-2.53,-158.125
bottom,1,667,6,4307,-2.53,-158.125
bottom,1,667,7,5035,-2.53,-158.125
bottom,1,667,8,5763,-2.53,-158.125
bottom,1,667,9,6491,-2.53,-158.125
bottom,1,667,10,7219,-2.53,-158.125
bottom,1,667,11,7947,-2.53,-158.125
bottom,1,667,12,8675,-2.53,-158.125
bottom,1,667,13,9403,-2.53,-158.125
bottom,1,667,14,10131,-2.53,-158.125
bottom,1,667,15,10859,-2.53,-158.125
bottom,1,667,16,11587,-2.53,-158.125
bottom,2,667,1,14685,-2.53,-158.125
bottom,2,667,2,15413,-2.53,-158.125
bottom,2,667,3,16141,-2.53,-158.125
bottom,2,667,4,16869,-2.53,-158.125
bottom,2,667,5,17597,-2.53,-158.125
bottom,2,667,6,18325,-2.53,-158.125
bottom,2,667,7,19053,-2.53,-158.125
bottom,2,667,8,19781,-2.53,-158.125
bottom,2,667,9,20509,-2.53,-158.125
bottom,2,667,10,21237,-2.53,-158.125
bottom,2,667,11,21965,-2.53,-158.125
bottom,2,667,12,22693,-2.53,-158.125
bottom,2,667,13,23421,-2.53,-158.125
bottom,2,667,14,24149,-2.53,-158.125
bottom,2,667,15,24877,-2.53,-158.125
bottom,2,667,16,25605,-2.53,-158.125
bottom,1,668,1,668,-1.32,-82.5
bottom,1,668,2,1396,-1.32,-82.5
bottom,1,668,3,2124,-1.32,-82.5
bottom,1,668,4,2852,-1.32,-82.5
bottom,1,668,5,3580,-1.32,-82.5
bottom,1,668,6,4308,-1.32,-82.5
bottom,1,668,7,5036,-1.32,-82.5
bottom,1,668,8,5764,-1.32,-82.5
bottom,1,668,9,6492,-1.32,-82.5
bottom,1,668,10,7220,-1.32,-82.5
bottom,1,668,11,7948,-1.32,-82.5
bottom,1,668,12,8676,-1.32,-82.5
bottom,1,668,13,9404,-1.32,-82.5
bottom,1,668,14,10132,-1.32,-82.5
bottom,1,668,15,10860,-1.32,-82.5
bottom,1,668,16,11588,-1.32,-82.5
bottom,2,668,1,14686,-1.32,-82.5
bottom,2,668,2,15414,-1.32,-82.5
bottom,2,668,3,16142,-1.32,-82.5
bottom,2,668,4,16870,-1.32,-82.5
bottom,2,668,5,17598,-1.32,-82.5
bottom,2,668,6,18326,-1.32,-82.5
bottom,2,668,7,19054,-1.32,-82.5
bottom,2,668,8,19782,-1.32,-82.5
bottom,2,668,9,20510,-1.32,-82.5
bottom,2,668,10,21238,-1.32,-82.5
bottom,2,668,11,21966,-1.32,-82.5
bottom,2,668,12,22694,-1.32,-82.5
bottom,2,668,13,23422,-1.32,-82.5
bottom,2,668,14,24150,-1.32,-82.5
bottom,2,668,15,24878,-1.32,-82.5
bottom,2,668,16,25606,-1.32,-82.5
bottom,1,669,1,669,-1.21,-75.625
bottom,1,669,2,1397,-1.21,-75.625
bottom,1,669,3,2125,-1.21,-75.625
bottom,1,669,4,2853,-1.21,-75.625
bottom,1,669,5,3581,-1.21,-75.625
bottom,1,669,6,4309,-1.21,-75.625
bottom,1,669,7,5037,-1.21,-75.625
bottom,1,669,8,5765,-1.21,-75.625
bottom,1,669,9,6493,-1.21,-75.625
bottom,1,669,10,7221,-1.21,-75.625
bottom,1,669,11,7949,-1.21,-75.625
bottom,1,669,12,8677,-1.21,-75.625
bottom,1,669,13,9405,-1.21,-75.625
bottom,1,669,14,10133,-1.21,-75.625
bottom,1,669,15,10861,-1.21,-75.625
bottom,1,669,16,11589,-1.21,-75.625
bottom,2,669,1,14687,-1.21,-75.625
bottom,2,669,2,15415,-1.21,-75.625
bottom,2,669,3,16143,-1.21,-75.625
bottom,2,669,4,16871,-1.21,-75.625
bottom,2,669,5,17599,-1.21,-75.625
bottom,2,669,6,18327,-1.21,-75.625
bottom,2,669,7,19055,-1.21,-75.625
bottom,2,669,8,19783,-1.21,-75.625
bottom,2,669,9,20511,-1.21,-75.625
bottom,2,669,10,21239,-1.21,-75.625
bottom,2,669,11,21967,-1.21,-75.625
bottom,2,669,12,22695,-1.21,-75.625
bottom,2,669,13,23423,-1.21,-75.625
bottom,2,669,14,24151,-1.21,-75.625
bottom,2,669,15,24879,-1.21,-75.625
bottom,2,669,16,25607,-1.21,-75.625
bottom,1,670,1,670,-1.32,-82.5
bottom,1,670,2,1398,-1.32,-82.5
bottom,1,670,3,2126,-1.32,-82.5
bottom,1,670,4,2854,-1.32,-82.5
bottom,1,670,5,3582,-1.32,-82.5
bottom,1,670,6,4310,-1.32,-82.5
bottom,1,670,7,5038,-1.32,-82.5
bottom,1,670,8,5766,-1.32,-82.5
bottom,1,670,9,6494,-1.32,-82.5
bottom,1,670,10,7222,-1.32,-82.5
bottom,1,670,11,7950,-1.32,-82.5
bottom,1,670,12,8678,-1.32,-82.5
bottom,1,670,13,9406,-1.32,-82.5
bottom,1,670,14,10134,-1.32,-82.5
bottom,1,670,15,10862,-1.32,-82.5
bottom,1,670,16,11590,-1.32,-82.5
bottom,2,670,1,14688,-1.32,-82.5
bottom,2,670,2,15416,-1.32,-82.5
bottom,2,670,3,16144,-1.32,-82.5
bottom,2,670,4,16872,-1.32,-82.5
bottom,2,670,5,17600,-1.32,-82.5
bottom,2,670,6,18328,-1.32,-82.5
bottom,2,670,7,19056,-1.32,-82.5
bottom,2,670,8,19784,-1.32,-82.5
bottom,2,670,9,20512,-1.32,-82.5
bottom,2,670,10,21240,-1.32,-82.5
bottom,2,670,11,21968,-1.32,-82.5
bottom,2,670,12,22696,-1.32,-82.5
bottom,2,670,13,23424,-1.32,-82.5
bottom,2,670,14,24152,-1.32,-82.5
bottom,2,670,15,24880,-1.32,-82.5
bottom,2,670,16,25608,-1.32,-82.5
bottom,1,671,1,671,-2.53,-158.125
bottom,1,671,2,1399,-2.53,-158.125
bottom,1,671,3,2127,-2.53,-158.125
bottom,1,671,4,2855,-2.53,-158.125
bottom,1,671,5,3583,-2.53,-158.125
bottom,1,671,6,4311,-2.53,-158.125
bottom,1,671,7,5039,-2.53,-158.125
bottom,1,671,8,5767,-2.53,-158.125
bottom,1,671,9,6495,-2.53,-158.125
bottom,1,671,10,7223,-2.53,-158.125
bottom,1,671,11,7951,-2.53,-158.125
bottom,1,671,12,8679,-2.53,-158.125
bottom,1,671,13,9407,-2.53,-158.125
bottom,1,671,14,10135,-2.53,-158.125
bottom,1,671,15,10863,-2.53,-158.125
bottom,1,671,16,11591,-2.53,-158.125
bottom,2,671,1,14689,-2.53,-158.125
bottom,2,671,2,15417,-2.53,-158.125
bottom,2,671,3,16145,-2.53,-158.125
bottom,2,671,4,16873,-2.53,-158.125
bottom,2,671,5,17601,-2.53,-158.125
bottom,2,671,6,18329,-2.53,-158.125
bottom,2,671,7,19057,-2.53,-158.125
bottom,2,671,8,19785,-2.53,-158.125
bottom,2,671,9,20513,-2.53,-158.125
bottom,2,671,10,21241,-2.53,-158.125
bottom,2,671,11,21969,-2.53,-158.125
bottom,2,671,12,22697,-2.53,-158.125
bottom,2,671,13,23425,-2.53,-158.125
bottom,2,671,14,24153,-2.53,-158.125
bottom,2,671,15,24881,-2.53,-158.125
bottom,2,671,16,25609,-2.53,-158.125
bottom,1,672,1,672,-4.5,-281.25
bottom,1,672,2,1400,-4.5,-281.25
bottom,1,672,3,2128,-4.5,-281.25
bottom,1,672,4,2856,-4.5,-281.25
bottom,1,672,5,3584,-4.5,-281.25
bottom,1,672,6,4312,-4.5,-281.25
bottom,1,672,7,5040,-4.5,-281.25
bottom,1,672,8,5768,-4.5,-281.25
bottom,1,672,9,6496,-4.5,-281.25
bottom,1,672,10,7224,-4.5,-281.25
bottom,1,672,11,7952,-4.5,-281.25
bottom,1,672,12,8680,-4.5,-281.25
bottom,1,672,13,9408,-4.5,-281.25
bottom,1,672,14,10136,-4.5,-281.25
bottom,1,672,15,10864,-4.5,-281.25
bottom,1,672,16,11592,-4.5,-281.25
bottom,2,672,1,14690,-4.5,-281.25
bottom,2,672,2,15418,-4.5,-281.25
bottom,2,672,3,16146,-4.5,-281.25
bottom,2,672,4,16874,-4.5,-281.25
bottom,2,672,5,17602,-4.5,-281.25
bottom,2,672,6,18330,-4.5,-281.25
bottom,2,672,7,19058,-4.5,-281.25
bottom,2,672,8,19786,-4.5,-281.25
bottom,2,672,9,20514,-4.5,-281.25
bottom,2,672,10,21242,-4.5,-281.25
bottom,2,672,11,21970,-4.5,-281.25
bottom,2,672,12,22698,-4.5,-281.25
bottom,2,672,13,23426,-4.5,-281.25
bottom,2,672,14,24154,-4.5,-281.25
bottom,2,672,15,24882,-4.5,-281.25
bottom,2,672,16,25610,-4.5,-281.25
bottom,1,673,1,673,-1.21,-75.625
bottom,1,673,2,1401,-1.21,-75.625
bottom,1,673,3,2129,-1.21,-75.625
bottom,1,673,4,2857,-1.21,-75.625
bottom,1,673,5,3585,-1.21,-75.625
bottom,1,673,6,4313,-1.21,-75.625
bottom,1,673,7,5041,-1.21,-75.625
bottom,1,673,8,5769,-1.21,-75.625
bottom,1,673,9,6497,-1.21,-75.625
bottom,1,673,10,7225,-1.21,-75.625
bottom,1,673,11,7953,-1.21,-75.625
bottom,1,673,12,8681,-1.21,-75.625
bottom,1,673,13,9409,-1.21,-75.625
bottom,1,673,14,10137,-1.21,-75.625
bottom,1,673,15,10865,-1.21,-75.625
bottom,1,673,16,11593,-1.21,-75.625
bottom,2,673,1,14691,-1.21,-75.625
bottom,2,673,2,15419,-1.21,-75.625
bottom,2,673,3,16147,-1.21,-75.625
bottom,2,673,4,16875,-1.21,-75.625
bottom,2,673,5,17603,-1.21,-75.625
bottom,2,673,6,18331,-1.21,-75.625
bottom,2,673,7,19059,-1.21,-75.625
bottom,2,673,8,19787,-1.21,-75.625
bottom,2,673,9,20515,-1.21,-75.625
bottom,2,673,10,21243,-1.21,-75.625
bottom,2,673,11,21971,-1.21,-75.625
bottom,2,673,12,22699,-1.21,-75.625
bottom,2,673,13,23427,-1.21,-75.625
bottom,2,673,14,24155,-1.21,-75.625
bottom,2,673,15,24883,-1.21,-75.625
bottom,2,673,16,25611,-1.21,-75.625
bottom,1,674,1,674,-1.32,-82.5
bottom,1,674,2,1402,-1.32,-82.5
bottom,1,674,3,2130,-1.32,-82.5
bottom,1,674,4,2858,-1.32,-82.5
bottom,1,674,5,3586,-1.32,-82.5
bottom,1,674,6,4314,-1.32,-82.5
bottom,1,674,7,5042,-1.32,-82.5
bottom,1,674,8,5770,-1.32,-82.5
bottom,1,674,9,6498,-1.32,-82.5
bottom,1,674,10,7226,-1.32,-82.5
bottom,1,674,11,7954,-1.32,-82.5
bottom,1,674,12,8682,-1.32,-82.5
bottom,1,674,13,9410,-1.32,-82.5
bottom,1,674,14,10138,-1.32,-82.5
bottom,1,674,15,10866,-1.32,-82.5
bottom,1,674,16,11594,-1.32,-82.5
bottom,2,674,1,14692,-1.32,-82.5
bottom,2,674,2,15420,-1.32,-82.5
bottom,2,674,3,16148,-1.32,-82.5
bottom,2,674,4,16876,-1.32,-82.5
bottom,2,674,5,17604,-1.32,-82.5
bottom,2,674,6,18332,-1.32,-82.5
bottom,2,674,7,19060,-1.32,-82.5
bottom,2,674,8,19788,-1.32,-82.5
bottom,2,674,9,20516,-1.32,-82.5
bottom,2,674,10,21244,-1.32,-82.5
bottom,2,674,11,21972,-1.32,-82.5
bottom,2,674,12,22700,-1.32,-82.5
bottom,2,674,13,23428,-1.32,-82.5
bottom,2,674,14,24156,-1.32,-82.5
bottom,2,674,15,24884,-1.32,-82.5
bottom,2,674,16,25612,-1.32,-82.5
bottom,1,675,1,675,-2.53,-158.125
bottom,1,675,2,1403,-2.53,-158.125
bottom,1,675,3,2131,-2.53,-158.125
bottom,1,675,4,2859,-2.53,-158.125
bottom,1,675,5,3587,-2.53,-158.125
bottom,1,675,6,4315,-2.53,-158.125
bottom,1,675,7,5043,-2.53,-158.125
bottom,1,675,8,5771,-2.53,-158.125
bottom,1,675,9,6499,-2.53,-158.125
bottom,1,675,10,7227,-2.53,-158.125
bottom,1,675,11,7955,-2.53,-158.125
bottom,1,675,12,8683,-2.53,-158.125
bottom,1,675,13,9411,-2.53,-158.125
bottom,1,675,14,10139,-2.53,-158.125
bottom,1,675,15,10867,-2.53,-158.125
bottom,1,675,16,11595,-2.53,-158.125
bottom,2,675,1,14693,-2.53,-158.125
bottom,2,675,2,15421,-2.53,-158.125
bottom,2,675,3,16149,-2.53,-158.125
bottom,2,675,4,16877,-2.53,-158.125
bottom,2,675,5,17605,-2.53,-158.125
bottom,2,675,6,18333,-2.53,-158.125
bottom,2,675,7,19061,-2.53,-158.125
bottom,2,675,8,19789,-2.53,-158.125
bottom,2,675,9,20517,-2.53,-158.125
bottom,2,675,10,21245,-2.53,-158.125
bottom,2,675,11,21973,-2.53,-158.125
bottom,2,675,12,22701,-2.53,-158.125
bottom,2,675,13,23429,-2.53,-158.125
bottom,2,675,14,24157,-2.53,-158.125
bottom,2,675,15,24885,-2.53,-158.125
bottom,2,675,16,25613,-2.53,-158.125
bottom,1,676,1,676,-1.32,-82.5
bottom,1,676,2,1404,-1.32,-82.5
bottom,1,676,3,2132,-1.32,-82.5
bottom,1,676,4,2860,-1.32,-82.5
bottom,1,676,5,3588,-1.32,-82.5
bottom,1,676,6,4316,-1.32,-82.5
bottom,1,676,7,5044,-1.32,-82.5
bottom,1,676,8,5772,-1.32,-82.5
bottom,1,676,9,6500,-1.32,-82.5
bottom,1,676,10,7228,-1.32,-82.5
bottom,1,676,11,7956,-1.32,-82.5
bottom,1,676,12,8684,-1.32,-82.5
bottom,1,676,13,9412,-1.32,-82.5
bottom,1,676,14,10140,-1.32,-82.5
bottom,1,676,15,10868,-1.32,-82.5
bottom,1,676,16,11596,-1.32,-82.5
bottom,2,676,1,14694,-1.32,-82.5
bottom,2,676,2,15422,-1.32,-82.5
bottom,2,676,3,16150,-1.32,-82.5
bottom,2,676,4,16878,-1.32,-82.5
bottom,2,676,5,17606,-1.32,-82.5
bottom,2,676,6,18334,-1.32,-82.5
bottom,2,676,7,19062,-1.32,-82.5
bottom,2,676,8,19790,-1.32,-82.5
bottom,2,676,9,20518,-1.32,-82.5
bottom,2,676,10,21246,-1.32,-82.5
bottom,2,676,11,21974,-1.32,-82.5
bottom,2,676,12,22702,-1.32,-82.5
bottom,2,676,13,23430,-1.32,-82.5
bottom,2,676,14,24158,-1.32,-82.5
bottom,2,676,15,24886,-1.32,-82.5
bottom,2,676,16,25614,-1.32,-82.5
bottom,1,677,1,677,-1.21,-75.625
bottom,1,677,2,1405,-1.21,-75.625
bottom,1,677,3,2133,-1.21,-75.625
bottom,1,677,4,2861,-1.21,-75.625
bottom,1,677,5,3589,-1.21,-75.625
bottom,1,677,6,4317,-1.21,-75.625
bottom,1,677,7,5045,-1.21,-75.625
bottom,1,677,8,5773,-1.21,-75.625
bottom,1,677,9,6501,-1.21,-75.625
bottom,1,677,10,7229,-1.21,-75.625
bottom,1,677,11,7957,-1.21,-75.625
bottom,1,677,12,8685,-1.21,-75.625
bottom,1,677,13,9413,-1.21,-75.625
bottom,1,677,14,10141,-1.21,-75.625
bottom,1,677,15,10869,-1.21,-75.625
bottom,1,677,16,11597,-1.21,-75.625
bottom,2,677,1,14695,-1.21,-75.625
bottom,2,677,2,15423,-1.21,-75.625
bottom,2,677,3,16151,-1.21,-75.625
bottom,2,677,4,16879,-1.21,-75.625
bottom,2,677,5,17607,-1.21,-75.625
bottom,2,677,6,18335,-1.21,-75.625
bottom,2,677,7,19063,-1.21,-75.625
bottom,2,677,8,19791,-1.21,-75.625
bottom,2,677,9,20519,-1.21,-75.625
bottom,2,677,10,21247,-1.21,-75.625
bottom,2,677,11,21975,-1.21,-75.625
bottom,2,677,12,22703,-1.21,-75.625
bottom,2,677,13,23431,-1.21,-75.625
bottom,2,677,14,24159,-1.21,-75.625
bottom,2,677,15,24887,-1.21,-75.625
bottom,2,677,16,25615,-1.21,-75.625
bottom,1,678,1,678,-1.32,-82.5
bottom,1,678,2,1406,-1.32,-82.5
bottom,1,678,3,2134,-1.32,-82.5
bottom,1,678,4,2862,-1.32,-82.5
bottom,1,678,5,3590,-1.32,-82.5
bottom,1,678,6,4318,-1.32,-82.5
bottom,1,678,7,5046,-1.32,-82.5
bottom,1,678,8,5774,-1.32,-82.5
bottom,1,678,9,6502,-1.32,-82.5
bottom,1,678,10,7230,-1.32,-82.5
bottom,1,678,11,7958,-1.32,-82.5
bottom,1,678,12,8686,-1.32,-82.5
bottom,1,678,13,9414,-1.32,-82.5
bottom,1,678,14,10142,-1.32,-82.5
bottom,1,678,15,10870,-1.32,-82.5
bottom,1,678,16,11598,-1.32,-82.5
bottom,2,678,1,14696,-1.32,-82.5
bottom,2,678,2,15424,-1.32,-82.5
bottom,2,678,3,16152,-1.32,-82.5
bottom,2,678,4,16880,-1.32,-82.5
bottom,2,678,5,17608,-1.32,-82.5
bottom,2,678,6,18336,-1.32,-82.5
bottom,2,678,7,19064,-1.32,-82.5
bottom,2,678,8,19792,-1.32,-82.5
bottom,2,678,9,20520,-1.32,-82.5
bottom,2,678,10,21248,-1.32,-82.5
bottom,2,678,11,21976,-1.32,-82.5
bottom,2,678,12,22704,-1.32,-82.5
bottom,2,678,13,23432,-1.32,-82.5
bottom,2,678,14,24160,-1.32,-82.5
bottom,2,678,15,24888,-1.32,-82.5
bottom,2,678,16,25616,-1.32,-82.5
bottom,1,679,1,679,-2.53,-158.125
