apdl_elem_id,offset_elem_id,offset_node_id,master_node,slave_node,source_semantics,system,assembly_name,reason
2020383,2020382,2004886,2004824,4155,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020385,2020384,2004887,2004825,4883,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020387,2020386,2004888,2004826,5611,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020389,2020388,2004889,2004827,6339,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2020391,2020390,2004890,2004828,7067,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2020393,2020392,2004891,2004829,7795,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2020395,2020394,2004892,2004830,8523,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2020397,2020396,2004893,2004831,9251,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2020399,2020398,2004894,2004832,9979,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2020401,2020400,2004895,2004833,10707,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2020403,2020402,2004896,2004834,11435,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2020405,2020404,2004897,2004858,11958,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2020407,2020406,2004898,2004859,12353,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2020409,2020408,2004899,2004860,12748,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2020411,2020410,2004900,2004861,13143,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2020413,2020412,2004901,2004862,13538,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2020415,2020414,2004902,2004863,13933,UXYZ,gate,CW1_GATE_57,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2020416,,,2004904,2004961,ALL,gate,CW1_GATE_58,left_post 下端焊接中心线偏置：平动+转动
2020417,,,2004943,2004962,ALL,gate,CW1_GATE_58,left_post 上端焊接中心线偏置：平动+转动
2020418,,,2004921,2004964,ALL,gate,CW1_GATE_58,right_post 下端焊接中心线偏置：平动+转动
2020419,,,2004950,2004965,ALL,gate,CW1_GATE_58,right_post 上端焊接中心线偏置：平动+转动
2020421,2020420,2004967,2004905,528,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2020423,2020422,2004968,2004906,1256,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2020425,2020424,2004969,2004907,1984,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2020427,2020426,2004970,2004908,2712,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2020429,2020428,2004971,2004909,3440,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2020431,2020430,2004972,2004910,4168,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020433,2020432,2004973,2004911,4896,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020435,2020434,2004974,2004912,5624,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020437,2020436,2004975,2004913,6352,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2020439,2020438,2004976,2004914,7080,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2020441,2020440,2004977,2004915,7808,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2020443,2020442,2004978,2004916,8536,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2020445,2020444,2004979,2004917,9264,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2020447,2020446,2004980,2004918,9992,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2020449,2020448,2004981,2004919,10720,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2020451,2020450,2004982,2004920,11448,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2020453,2020452,2004983,2004944,11963,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2020455,2020454,2004984,2004945,12358,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2020457,2020456,2004985,2004946,12753,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2020459,2020458,2004986,2004947,13148,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2020461,2020460,2004987,2004948,13543,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2020463,2020462,2004988,2004949,13938,UXYZ,gate,CW1_GATE_58,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2020464,,,2004990,2005047,ALL,gate,CW1_GATE_59,left_post 下端焊接中心线偏置：平动+转动
2020465,,,2005029,2005048,ALL,gate,CW1_GATE_59,left_post 上端焊接中心线偏置：平动+转动
2020466,,,2005007,2005050,ALL,gate,CW1_GATE_59,right_post 下端焊接中心线偏置：平动+转动
2020467,,,2005036,2005051,ALL,gate,CW1_GATE_59,right_post 上端焊接中心线偏置：平动+转动
2020469,2020468,2005053,2004991,541,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2020471,2020470,2005054,2004992,1269,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2020473,2020472,2005055,2004993,1997,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2020475,2020474,2005056,2004994,2725,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2020477,2020476,2005057,2004995,3453,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2020479,2020478,2005058,2004996,4181,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020481,2020480,2005059,2004997,4909,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020483,2020482,2005060,2004998,5637,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020485,2020484,2005061,2004999,6365,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2020487,2020486,2005062,2005000,7093,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2020489,2020488,2005063,2005001,7821,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2020491,2020490,2005064,2005002,8549,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2020493,2020492,2005065,2005003,9277,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2020495,2020494,2005066,2005004,10005,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2020497,2020496,2005067,2005005,10733,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2020499,2020498,2005068,2005006,11461,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2020501,2020500,2005069,2005030,11968,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2020503,2020502,2005070,2005031,12363,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2020505,2020504,2005071,2005032,12758,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2020507,2020506,2005072,2005033,13153,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2020509,2020508,2005073,2005034,13548,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2020511,2020510,2005074,2005035,13943,UXYZ,gate,CW1_GATE_59,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2020512,,,2005076,2005133,ALL,gate,CW1_GATE_60,left_post 下端焊接中心线偏置：平动+转动
2020513,,,2005115,2005134,ALL,gate,CW1_GATE_60,left_post 上端焊接中心线偏置：平动+转动
2020514,,,2005093,2005136,ALL,gate,CW1_GATE_60,right_post 下端焊接中心线偏置：平动+转动
2020515,,,2005122,2005137,ALL,gate,CW1_GATE_60,right_post 上端焊接中心线偏置：平动+转动
2020517,2020516,2005139,2005077,555,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2020519,2020518,2005140,2005078,1283,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2020521,2020520,2005141,2005079,2011,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2020523,2020522,2005142,2005080,2739,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2020525,2020524,2005143,2005081,3467,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2020527,2020526,2005144,2005082,4195,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020529,2020528,2005145,2005083,4923,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020531,2020530,2005146,2005084,5651,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020533,2020532,2005147,2005085,6379,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2020535,2020534,2005148,2005086,7107,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2020537,2020536,2005149,2005087,7835,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2020539,2020538,2005150,2005088,8563,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2020541,2020540,2005151,2005089,9291,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2020543,2020542,2005152,2005090,10019,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2020545,2020544,2005153,2005091,10747,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2020547,2020546,2005154,2005092,11475,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2020549,2020548,2005155,2005116,11973,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2020551,2020550,2005156,2005117,12368,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2020553,2020552,2005157,2005118,12763,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2020555,2020554,2005158,2005119,13158,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2020557,2020556,2005159,2005120,13553,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2020559,2020558,2005160,2005121,13948,UXYZ,gate,CW1_GATE_60,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2020560,,,2005162,2005219,ALL,gate,CW1_GATE_61,left_post 下端焊接中心线偏置：平动+转动
2020561,,,2005201,2005220,ALL,gate,CW1_GATE_61,left_post 上端焊接中心线偏置：平动+转动
2020562,,,2005179,2005222,ALL,gate,CW1_GATE_61,right_post 下端焊接中心线偏置：平动+转动
2020563,,,2005208,2005223,ALL,gate,CW1_GATE_61,right_post 上端焊接中心线偏置：平动+转动
2020565,2020564,2005225,2005163,568,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2020567,2020566,2005226,2005164,1296,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2020569,2020568,2005227,2005165,2024,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2020571,2020570,2005228,2005166,2752,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2020573,2020572,2005229,2005167,3480,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2020575,2020574,2005230,2005168,4208,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020577,2020576,2005231,2005169,4936,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020579,2020578,2005232,2005170,5664,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020581,2020580,2005233,2005171,6392,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2020583,2020582,2005234,2005172,7120,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2020585,2020584,2005235,2005173,7848,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2020587,2020586,2005236,2005174,8576,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2020589,2020588,2005237,2005175,9304,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2020591,2020590,2005238,2005176,10032,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2020593,2020592,2005239,2005177,10760,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2020595,2020594,2005240,2005178,11488,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2020597,2020596,2005241,2005202,11978,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2020599,2020598,2005242,2005203,12373,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2020601,2020600,2005243,2005204,12768,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2020603,2020602,2005244,2005205,13163,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2020605,2020604,2005245,2005206,13558,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2020607,2020606,2005246,2005207,13953,UXYZ,gate,CW1_GATE_61,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2020608,,,2005248,2005305,ALL,gate,CW1_GATE_62,left_post 下端焊接中心线偏置：平动+转动
2020609,,,2005287,2005306,ALL,gate,CW1_GATE_62,left_post 上端焊接中心线偏置：平动+转动
2020610,,,2005265,2005308,ALL,gate,CW1_GATE_62,right_post 下端焊接中心线偏置：平动+转动
2020611,,,2005294,2005309,ALL,gate,CW1_GATE_62,right_post 上端焊接中心线偏置：平动+转动
2020613,2020612,2005311,2005249,581,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2020615,2020614,2005312,2005250,1309,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2020617,2020616,2005313,2005251,2037,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2020619,2020618,2005314,2005252,2765,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2020621,2020620,2005315,2005253,3493,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2020623,2020622,2005316,2005254,4221,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020625,2020624,2005317,2005255,4949,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020627,2020626,2005318,2005256,5677,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020629,2020628,2005319,2005257,6405,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2020631,2020630,2005320,2005258,7133,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2020633,2020632,2005321,2005259,7861,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2020635,2020634,2005322,2005260,8589,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2020637,2020636,2005323,2005261,9317,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2020639,2020638,2005324,2005262,10045,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2020641,2020640,2005325,2005263,10773,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2020643,2020642,2005326,2005264,11501,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2020645,2020644,2005327,2005288,11983,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2020647,2020646,2005328,2005289,12378,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2020649,2020648,2005329,2005290,12773,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2020651,2020650,2005330,2005291,13168,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2020653,2020652,2005331,2005292,13563,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2020655,2020654,2005332,2005293,13958,UXYZ,gate,CW1_GATE_62,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2020656,,,2005334,2005391,ALL,gate,CW1_GATE_63,left_post 下端焊接中心线偏置：平动+转动
2020657,,,2005373,2005392,ALL,gate,CW1_GATE_63,left_post 上端焊接中心线偏置：平动+转动
2020658,,,2005351,2005394,ALL,gate,CW1_GATE_63,right_post 下端焊接中心线偏置：平动+转动
2020659,,,2005380,2005395,ALL,gate,CW1_GATE_63,right_post 上端焊接中心线偏置：平动+转动
2020661,2020660,2005397,2005335,595,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2020663,2020662,2005398,2005336,1323,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2020665,2020664,2005399,2005337,2051,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2020667,2020666,2005400,2005338,2779,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2020669,2020668,2005401,2005339,3507,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2020671,2020670,2005402,2005340,4235,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2020673,2020672,2005403,2005341,4963,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2020675,2020674,2005404,2005342,5691,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2020677,2020676,2005405,2005343,6419,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
